longitude,latitude,store_name,street_address,city,state,zip,phone_number
-82.27988,34.9372,T-1937  Greer,6025 Wade Hampton Blvd,Taylors,SC,29687,(864)801-8128
-76.61134,39.19014,T-1938  Glen Burnie North,6717 Ritchie Hwy,Glen Burnie,MD,21061,(410)487-0038
-93.50632,41.64207,T-1939  Altoona,3414 8th St SW,Altoona,IA,50009,(515)967-9343
-84.10764,39.65917,T-1940  Sugarcreek Township,4341 Feedwire Rd,Dayton,OH,45440,(937)439-9301
-80.085226,26.804964,T-1941  Lake Park/Palm Beach Gardens,500 N Congress Ave,Lake Park,FL,33403,(561)352-2380
-70.99947,42.39914,T-1942  Revere,36 Furlong Dr,Revere,MA,2151,(781)922-6030
-97.432,37.67833,T-1943  Wichita Far West,7575 Maple St,Wichita,KS,67209,(316)729-5348
-97.20971,37.72409,T-1944  Wichita NE,10800 E 21st St N,Wichita,KS,67226,(316)636-4206
-97.4648,37.73216,T-1945  Wichita NW,2727 N Maize Rd,Wichita,KS,67205,(316)721-4289
-84.50443,39.3897,T-1946  Fairfield Township,3369 Princeton Rd,Hamilton,OH,45011,(513)714-0016
-122.30891,47.31364,T-1947  Federal Way,2201 S Commons,Federal Way,WA,98003,(253)733-7520
-72.988506,40.825982,T-1948  Medford,2975 Horseblock Rd,Medford,NY,11763,(631)286-0287
-80.00628,39.655,T-1949  Morgantown,5001 University Towne Center Dr,Morgantown,WV,26501,(304)599-1072
-88.20136,42.01791,T-1950  Streamwood,1001 Sutton Rd,Streamwood,IL,60103,(630)372-3330
-88.95893,39.88992,T-1951  Decatur,355 W Mound Rd,Decatur,IL,62526,(217)875-6060
-97.853093,30.403916,T-1953  Four Points,11220 FM 2222,Austin,TX,78730,(512)331-2085
-73.72169,41.21736,T-1954  Mt. Kisco,195A North Bedford Rd,Mount Kisco,NY,10549,(914)602-0004
-72.9872,41.2794,T-1955  Orange,25 Boston Post Rd,Orange,CT,6477,(203)859-3694
-73.15176,41.23354,T-1956  Trumbull,120 Hawley Ln,Trumbull,CT,6611,(203)455-0102
-122.17205,47.17121,T-1957  Bonney Lake,9400 192nd Ave E,Bonney Lake,WA,98390,(253)862-5660
-117.47434,34.15192,T-1958  Fontana North,15272 Summit Ave,Fontana,CA,92336,(909)463-9872
-111.68834,33.32282,T-1959  Gilbert SE,5110 S Power Rd,Mesa,AZ,85212,(480)281-0268
-111.7877,33.27904,T-1960  Gilbert SW,3931 S Gilbert Rd,Gilbert,AZ,85296,(480)281-0201
-117.554017,33.9777,T-1961  Mira Loma,12471 Limonite Ave,Mira Loma,CA,91752,(951)256-5261
-96.83605,32.42253,T-1962  Waxahachie,1316 N Highway 77,Waxahachie,TX,75165,(972)923-8930
-86.87774,35.89456,T-1963  Franklin,3064 Columbia Ave,Franklin,TN,37064,(615)472-2052
-84.34607,33.75705,T-1964  Atlanta Edgewood,1275 Caroline St NE,Atlanta,GA,30307,(404)260-0200
-71.71411,42.5308,T-1965  Leominster,86 Orchard Hill Park Dr,Leominster,MA,1453,(978)534-2914
-81.3337,28.79929,T-1966  Sanford,1201 W P Ball Blvd,Sanford,FL,32771,(407)547-0007
-82.66464,28.2042,T-1967  Seven Springs,2900 Little Rd,Trinity,FL,34655,(727)376-2140
-77.351431,37.599826,T-1968  Mechanicsville,7235 Bell Creek Rd,Mechanicsville,VA,23111,(804)559-5802
-83.12278,40.03915,T-1969  Hilliard,4211 Trueman Blvd,Hilliard,OH,43026,(614)876-5530
-76.44893,39.33477,T-1970  Middle River,1330 Martin Blvd,Middle River,MD,21220,(410)406-9081
-83.759707,42.635406,T-1971  Hartland Township,10025 E Highland Rd,Howell,MI,48843,(810)632-2304
-82.89529,39.97093,T-1972  Whitehall,3955 E Broad St,Whitehall,OH,43213,(614)236-1409
-84.214006,30.5631,T-1973  Tallahassee North,3700 Bradfordville Rd,Tallahassee,FL,32309,(850)894-3213
-81.52006,30.26204,T-1974  Jacksonville St. Johns,4567 River City Dr,Jacksonville,FL,32246,(904)596-0020
-95.46048,29.68821,T-1975  Houston Meyerland,300 Meyerland Plaza Mall,Houston,TX,77096,(713)292-0030
-104.72275,39.58105,T-1976  Aurora Saddle Rock,7400 S Gartrell Rd,Aurora,CO,80016,(303)209-2827
-94.81216,39.81155,T-1977  St. Joseph,5201 N Belt HwySuite H,St Joseph,MO,64506,(816)671-0550
-83.02072,40.06529,T-1978  Graceland,55 Graceland Blvd,Columbus,OH,43214,(614)781-1978
-98.6494,29.43753,T-1979  San Antonio Westover,8223 State Highway 151,San Antonio,TX,78245,(210)247-0016
-118.3578,33.86894,T-1980  Redondo Beach,1601 Kingsdale Ave,Redondo Beach,CA,90278,(310)750-0003
-97.78612,32.72786,T-1981  Weatherford,122 E Interstate 20,Weatherford,TX,76087,(817)598-0309
-97.69639,30.63118,T-1982  Georgetown,1021 W University# B-3,Georgetown,TX,78628,(512)869-3163
-86.77702,36.04277,T-1983  Brentwood,780 Old Hickory Blvd,Brentwood,TN,37027,(615)238-0126
-121.8414,37.33974,T-1984  San Jose Story Road,1750 Story Rd,San Jose,CA,95122,(408)273-0054
-74.226471,40.529082,T-2006  Staten Island,2900 Veterans Rd W,Staten Island,NY,10309,(718)701-6205
-76.824708,38.954203,T-2007  Lanham,10401 Martin Luther King Jr. Hwy,Bowie,MD,20720,(301)955-0107
-97.42921,32.81141,T-2008  Lake Worth,6604 Lake Worth Blvd,Lake Worth,TX,76135,(817)302-0083
-71.4722,42.94118,T-2009  Bedford,220 S River Rd,Bedford,NH,3110,(603)263-0061
-96.025633,41.3166,T-2010 Omaha North,6636 N 73rd Plaza,Omaha,NE,68122,(402)573-2220
-82.53612,35.448,T-2011  Asheville South,17 McKenna Rd,Arden,NC,27804,(828)681-0341
-85.54099,42.909,T-2014  Grand Rapids East,5120 28th St SE,Grand Rapids,MI,49512,(616)222-4889
-85.62192,42.84795,T-2015  Grand Rapids South,1925 Market Place Dr SE,Caledonia,MI,49316,(616)698-1026
-81.89599,41.42023,T-2016  North Olmsted,24646 Brookpark Rd,North Olmsted,OH,44070,(440)414-0009
-77.3328,38.59672,T-2017  Dumfries,4310 Fortuna Center Plaza,Dumfries,VA,22026,(703)586-6132
-119.7281,36.83857,T-2018  Clovis NW,695 W Herndon Ave,Clovis,CA,93612,(559)321-0009
-117.9944,33.9442,T-2019  Whittier,15614 Whittwood Ln,Whittier,CA,90603,(562)371-9003
-118.5034,34.23469,T-2020  Northridge,8999 Balboa Blvd,Northridge,CA,91325,(818)924-9001
-105.1121,39.78724,T-2021  Arvada South,5071 Kipling St,Wheat Ridge,CO,80002,(303)209-1848
-80.24996,26.04666,T-2022  Davie,5800 S University Dr,Davie,FL,33328,(954)377-0041
-104.882,39.5341,T-2023  Lone Tree,10001 Commons St,Lone Tree,CO,80124,(303)209-1851
-74.15417,41.31807,T-2024  Monroe,128 Bailey Farm Rd,Monroe,NY,10926,(845)783-5686
-93.31703,45.21803,T-2025  Andover,2000 Bunker Lake Blvd NW,Andover,MN,55304,(763)852-0113
-118.2626,33.8461,T-2026  Carson North,20700 S Avalon BlvdSuite 750,Carson,CA,90746,(310)819-3011
-82.11891,33.52626,T-2027  Evans,4223 Washington Rd,Evans,GA,30809,(706)210-8591
-87.92015,41.50823,T-2028  New Lenox,2370 E Lincoln Hwy,New Lenox,IL,60451,(815)462-6001
-107.352,39.55751,T-2029  Glenwood Springs,110 W Meadows Dr,Glenwood Springs,CO,81601,(970)945-8006
-106.5815,35.17207,T-2031  Albuquerque NE,6100 Paseo Del Norte NE,Albuquerque,NM,87113,(505)346-0135
-81.28803,28.59609,T-2032  Orlando East,3770 N Goldenrod Rd,Winter Park,FL,32792,(407)670-0388
-83.20228,42.28422,T-2033  Allen Park,3100 Fairlane Dr,Allen Park,MI,48101,(313)768-0064
-82.456812,27.386505,T-2034 University Parkway,101 N Cattleman Rd,Sarasota,FL,34243,(941)360-7520
-87.79801,41.54681,T-2035  Tinley Park,7300 191st St,Tinley Park,IL,60477,(815)806-3210
-84.34302,33.9292,T-2036  Atlanta Perimeter,100 Perimeter Center Pl,Atlanta,GA,30346,(678)259-0888
-79.51754,36.06648,T-2037  Burlington,1475 University Dr,Burlington,NC,27215,(336)524-9354
-77.45015,43.21374,T-2038  Webster,1050 Ridge Rd,Webster,NY,14580,(585)216-3000
-82.50798,27.95717,T-2040  Tampa Central Walter's Crossing,1544 N Dale Mabry Pkwy,Tampa,FL,33607,(813)262-0244
-93.7008,41.6314,T-2041  Des Moines North,5901 Douglas Ave,Des Moines,IA,50322,(515)331-6115
-97.3534,32.75213,T-2042  Fort Worth Central,301 Carroll St,Fort Worth,TX,76107,(817)302-0290
-94.72239,38.95027,T-2043  Overland Park West,11501 W 97th St,Overland Park,KS,66214,(913)905-0285
-81.49533,40.79909,T-2044  Massillon,1980 Lincoln Way E,Massillon,OH,44646,(330)833-2265
-73.043441,41.232887,T-2045  Milford,1191 Boston Post Rd,Milford,CT,6460,(203)306-5063
-93.07856,44.89243,T-2046  West St. Paul,1750 Robert St S,West St Paul,MN,55118,(651)455-6671
-87.46814,41.43994,T-2048  St. John,9885 Wicker Ave,St John,IN,46373,(219)365-8162
-90.277317,38.72835,T-2050 Jennings,8007 W Florissant Ave,Jennings,MO,63136-1400,(314)513-0194
-117.9553,33.67082,T-2051  Huntington Beach East,9882 Adams Ave,Huntington Beach,CA,92646,(714)849-1814
-104.9004,39.78719,T-2052  Denver Stapleton,7930 E 49th Ave,Denver,CO,80238,(303)209-8720
-85.25234,35.14548,T-2053  Chattanooga North,5579 Highway 153,Hixson,TN,37343,(423)870-4768
-89.37966,31.32261,T-2055  Hattiesburg,6143 US Highway 98Suite 80,Hattiesburg,MS,39402,(601)261-5298
-84.17454,34.09596,T-2056  John's Creek,2625 Peachtree Pkwy,Suwanee,GA,30024,(678)513-8013
-83.884138,36.038869,T-2057 Knoxville North,4700 New Harvest Ln,Knoxville,TN,37918,(865)291-0086
-81.93977,28.93453,T-2058  Lady Lake,716 N US Highway 441/27,The Villages,FL,32159,(352)205-8934
-81.79497,26.48475,T-2059  Lee County,10000 Gulf Center Dr,Ft Myers,FL,33913,(239)432-2641
-89.80819,35.04881,T-2060  Memphis SE,7697 Winchester Rd,Memphis,TN,38125,(901)248-0250
-97.39553,35.43458,T-2061  Midwest City,7305 SE 29th St,Midwest City,OK,73110,(405)455-4000
-81.671,28.81977,T-2062  Mt. Dora,17450 US Highway 441,Mt Dora,FL,32757,(352)385-0516
-82.6858,27.83777,T-2064  Pinellas Park,7150 US 19 N,Pinellas Park,FL,33781,(727)803-0022
-80.203103,26.593206,T-2065 Wellington South,5900 State Rd 7,Lake Worth,FL,33467,(561)273-8259
-95.53162,29.96812,T-2066  Willowbrook,6801 FM 1960 Rd W,Houston,TX,77069,(281)716-1105
-80.16579,26.52634,T-2067  Boynton Beach West,10201 Hagen Ranch Rd,Boynton Beach,FL,33437,(561)536-0261
-85.76528,38.32687,T-2068  Waterford Park,1125 Veterans Pkwy,Clarksville,IN,47129,(812)284-4524
-78.95053,35.90385,T-2069  Durham SE,8210 Renaissance Pkwy,Durham,NC,27713,(919)425-0001
-78.84427,38.42886,T-2071  Harrisonburg,1995 E Market St,Harrisonburg,VA,22801,(540)432-1708
-76.20284,40.02594,T-2072  Lancaster East,2385 Covered Bridge Dr,Lancaster,PA,17602,(717)390-8727
